0,36.8312,10.1415
1,36.8285,10.1389
2,36.8321,10.1390
3,36.8290,10.1420
4,36.8305,10.1405
5,36.8330,10.1430
6,36.8270,10.1370
7,36.8315,10.1410
8,36.8295,10.1385
9,36.8308,10.1425
10,36.8265,10.1440
11,36.8340,10.1360
12,36.8250,10.1450
13,36.8350,10.1350
14,36.8300,10.1400
15,36.8310,10.1410
16,36.8290,10.1390
17,36.8320,10.1420
18,36.8280,10.1380
19,36.8330,10.1430
20,36.8270,10.1370
21,36.8340,10.1440
22,36.8260,10.1360
23,36.8350,10.1450
24,36.8250,10.1350
25,36.8305,10.1405
26,36.8295,10.1395
27,36.8315,10.1415
28,36.8285,10.1385
29,36.8325,10.1425
30,36.8275,10.1375
31,36.8335,10.1435
32,36.8265,10.1365
33,36.8345,10.1445
34,36.8255,10.1355
35,36.8310,10.1410
36,36.8290,10.1390
37,36.8320,10.1420
38,36.8280,10.1380
39,36.8330,10.1430
40,36.8270,10.1370
41,36.8340,10.1440
42,36.8260,10.1360
43,36.8350,10.1450
44,36.8250,10.1350
45,36.8302,10.1402
46,36.8298,10.1398
47,36.8312,10.1412
48,36.8288,10.1388
49,36.8322,10.1422
50,36.8612,10.2015
51,36.8585,10.1989
52,36.8621,10.1990
53,36.8590,10.2020
54,36.8605,10.2005
55,36.8630,10.2030
56,36.8570,10.1970
57,36.8615,10.2010
58,36.8595,10.1985
59,36.8608,10.2025
60,36.8565,10.2040
61,36.8640,10.1960
62,36.8550,10.2050
63,36.8650,10.1950
64,36.8600,10.2000
65,36.8610,10.2010
66,36.8590,10.1990
67,36.8620,10.2020
68,36.8580,10.1980
69,36.8630,10.2030
70,36.8570,10.1970
71,36.8640,10.2040
72,36.8560,10.1960
73,36.8650,10.2050
74,36.8550,10.1950
75,36.8605,10.2005
76,36.8595,10.1995
77,36.8615,10.2015
78,36.8585,10.1985
79,36.8625,10.2025
80,36.8575,10.1975
81,36.8635,10.2035
82,36.8565,10.1965
83,36.8645,10.2045
84,36.8555,10.1955
85,36.8610,10.2010
86,36.8590,10.1990
87,36.8620,10.2020
88,36.8580,10.1980
89,36.8630,10.2030
90,36.8570,10.1970
91,36.8640,10.2040
92,36.8560,10.1960
93,36.8650,10.2050
94,36.8550,10.1950
95,36.8602,10.2002
96,36.8598,10.1998
97,36.8612,10.2012
98,36.8588,10.1988
99,36.8622,10.2022
100,36.7812,10.1315
101,36.7785,10.1289
102,36.7821,10.1290
103,36.7790,10.1320
104,36.7805,10.1305
105,36.7830,10.1330
106,36.7770,10.1270
107,36.7815,10.1310
108,36.7795,10.1285
109,36.7808,10.1325
110,36.7765,10.1340
111,36.7840,10.1260
112,36.7750,10.1350
113,36.7850,10.1250
114,36.7800,10.1300
115,36.7810,10.1310
116,36.7790,10.1290
117,36.7820,10.1320
118,36.7780,10.1280
119,36.7830,10.1330
120,36.7770,10.1270
121,36.7840,10.1340
122,36.7760,10.1260
123,36.7850,10.1350
124,36.7750,10.1250
125,36.7805,10.1305
126,36.7795,10.1295
127,36.7815,10.1315
128,36.7785,10.1285
129,36.7825,10.1325
130,36.7775,10.1275
131,36.7835,10.1335
132,36.7765,10.1265
133,36.7845,10.1345
134,36.7755,10.1255
135,36.7810,10.1310
136,36.7790,10.1290
137,36.7820,10.1320
138,36.7780,10.1280
139,36.7830,10.1330
140,36.7770,10.1270
141,36.7840,10.1340
142,36.7760,10.1260
143,36.7850,10.1350
144,36.7750,10.1250
145,36.7802,10.1302
146,36.7798,10.1298
147,36.7812,10.1312
148,36.7788,10.1288
149,36.7822,10.1322
150,36.7512,10.2215
151,36.7485,10.2189
152,36.7521,10.2190
153,36.7490,10.2220
154,36.7505,10.2205
155,36.7530,10.2230
156,36.7470,10.2170
157,36.7515,10.2210
158,36.7495,10.2185
159,36.7508,10.2225
160,36.7465,10.2240
161,36.7540,10.2160
162,36.7450,10.2250
163,36.7550,10.2150
164,36.7500,10.2200
165,36.7510,10.2210
166,36.7490,10.2190
167,36.7520,10.2220
168,36.7480,10.2180
169,36.7530,10.2230
170,36.7470,10.2170
171,36.7540,10.2240
172,36.7460,10.2160
173,36.7550,10.2250
174,36.7450,10.2150
175,36.7505,10.2205
176,36.7495,10.2195
177,36.7515,10.2215
178,36.7485,10.2185
179,36.7525,10.2225
180,36.7475,10.2175
181,36.7535,10.2235
182,36.7465,10.2165
183,36.7545,10.2245
184,36.7455,10.2155
185,36.7510,10.2210
186,36.7490,10.2190
187,36.7520,10.2220
188,36.7480,10.2180
189,36.7530,10.2230
190,36.7470,10.2170
191,36.7540,10.2240
192,36.7460,10.2160
193,36.7550,10.2250
194,36.7450,10.2150
195,36.7502,10.2202
196,36.7498,10.2198
197,36.7512,10.2212
198,36.7488,10.2188
199,36.7522,10.2222
